run_number;resolution_speed;coop_success;mean_after_bounce;bounce_back;mean_coop;std_coop;benefit;set_std;cost;synergy;trait_mut;set_mut;dir_exp;baseline;set_mean;total_sets;population;K_M_ratio;b_c_ratio
15;600;0,0000;0,00750000000000000;0,00750000000000000;0,1272727272727273;0,1698140694460214;0,1;2;10;0,00;0;0,50;1;10;12;150;200;0,08;0,01
16;500;0,0000;0,01133333333333333;0,01133333333333333;0,0671428571428571;0,1263781174548370;0,1;2;10;0,16;0;0,00;1;10;12;150;200;0,08;0,01
17;500;0,0000;0,01375000000000000;0,01375000000000000;0,1135000000000000;0,1372356043857100;0,1;2;10;0,16;0;0,00;1;10;12;150;200;0,08;0,01
18;400;0,0000;0,01250000000000000;0,01250000000000000;0,1233333333333333;0,1558845726811990;0,1;2;10;0,16;0;0,00;1;10;12;150;200;0,08;0,01
19;500;0,0000;0,00875000000000000;0,00875000000000000;0,1205000000000000;0,1560706748737749;0,1;2;10;0,16;0;0,00;1;10;12;150;200;0,08;0,01
20;500;0,0000;0,01000000000000000;0,01000000000000000;0,0892307692307692;0,1352443183317719;0,1;2;10;0,16;0;0,00;1;10;12;150;200;0,08;0,01
21;600;0,0000;0,01000000000000000;0,01000000000000000;0,1133333333333333;0,1497472618255253;0,1;2;10;0,16;0;0,25;1;10;12;150;200;0,08;0,01
22;400;0,0000;0,01062500000000000;0,01062500000000000;0,0873076923076923;0,1480092252842057;0,1;2;10;0,16;0;0,25;1;10;12;150;200;0,08;0,01
23;500;0,0000;0,01100000000000000;0,01100000000000000;0,1263636363636364;0,1662391486547454;0,1;2;10;0,16;0;0,25;1;10;12;150;200;0,08;0,01
24;500;0,0000;0,01200000000000000;0,01200000000000000;0,1159090909090909;0,1601689448959782;0,1;2;10;0,16;0;0,25;1;10;12;150;200;0,08;0,01
25;500;0,0000;0,01900000000000000;0,01900000000000000;0,1227272727272727;0,1582460684561174;0,1;2;10;0,16;0;0,25;1;10;12;150;200;0,08;0,01
26;500;0,0000;0,01000000000000000;0,01000000000000000;0,1029166666666667;0,1467133620569736;0,1;2;10;0,16;0;0,50;1;10;12;150;200;0,08;0,01
27;500;0,0000;0,00944444444444444;0,00944444444444444;0,0876666666666667;0,1485629576339687;0,1;2;10;0,16;0;0,50;1;10;12;150;200;0,08;0,01
28;500;0,0000;0,00541666666666667;0,00541666666666667;0,0675000000000000;0,1256541705962651;0,1;2;10;0,16;0;0,50;1;10;12;150;200;0,08;0,01
29;500;0,0000;0,01214285714285714;0,01214285714285714;0,1003846153846154;0,1469192172939143;0,1;2;10;0,16;0;0,50;1;10;12;150;200;0,08;0,01
30;400;0,0000;0,00928571428571429;0,00928571428571429;0,1087500000000000;0,1680114308881717;0,1;2;10;0,16;0;0,50;1;10;12;150;200;0,08;0,01
31;400;0,0000;0,01250000000000000;0,01250000000000000;0,0945454545454545;0,1347489247722323;0,1;2;10;0,33;0;0,00;1;10;12;150;200;0,08;0,01
32;600;0,0000;0,01500000000000000;0,01500000000000000;0,1084615384615385;0,1479919003327634;0,1;2;10;0,33;0;0,00;1;10;12;150;200;0,08;0,01
33;500;0,0000;0,00900000000000000;0,00900000000000000;0,0959090909090909;0,1331881785636057;0,1;2;10;0,33;0;0,00;1;10;12;150;200;0,08;0,01
34;500;0,0000;0,00750000000000000;0,00750000000000000;0,1245000000000000;0,1607007225317367;0,1;2;10;0,33;0;0,00;1;10;12;150;200;0,08;0,01
35;500;0,0000;0,01125000000000000;0,01125000000000000;0,0982142857142857;0,1503790996993054;0,1;2;10;0,33;0;0,00;1;10;12;150;200;0,08;0,01
36;500;0,0000;0,01250000000000000;0,01250000000000000;0,1087500000000000;0,1583167854191543;0,1;2;10;0,33;0;0,25;1;10;12;150;200;0,08;0,01
37;500;0,0000;0,01000000000000000;0,01000000000000000;0,0946153846153846;0,1408081072840732;0,1;2;10;0,33;0;0,25;1;10;12;150;200;0,08;0,01
38;600;0,0000;0,01600000000000000;0,01600000000000000;0,1179166666666667;0,1558037567135677;0,1;2;10;0,33;0;0,25;1;10;12;150;200;0,08;0,01
39;500;0,0000;0,00812500000000000;0,00812500000000000;0,0982142857142857;0,1624287671430292;0,1;2;10;0,33;0;0,25;1;10;12;150;200;0,08;0,01
40;500;0,0000;0,00916666666666667;0,00916666666666667;0,0975000000000000;0,1492481155659930;0,1;2;10;0,33;0;0,25;1;10;12;150;200;0,08;0,01
41;600;0,0000;0,00555555555555556;0,00555555555555556;0,0818750000000000;0,1332775925152712;0,1;2;10;0,33;0;0,50;1;10;12;150;200;0,08;0,01
42;400;0,0000;0,00625000000000000;0,00625000000000000;0,1227777777777778;0,1774491319912398;0,1;2;10;0,33;0;0,50;1;10;12;150;200;0,08;0,01
43;500;0,0000;0,01400000000000000;0,01400000000000000;0,1295454545454545;0,1673537353251272;0,1;2;10;0,33;0;0,50;1;10;12;150;200;0,08;0,01
44;400;0,0000;0,01200000000000000;0,01200000000000000;0,1205000000000000;0,1702685786893427;0,1;2;10;0,33;0;0,50;1;10;12;150;200;0,08;0,01
45;500;0,0000;0,00750000000000000;0,00750000000000000;0,1365000000000000;0,1802783341884925;0,1;2;10;0,33;0;0,50;1;10;12;150;200;0,08;0,01
46;500;0,0000;0,01000000000000000;0,01000000000000000;0,1225000000000000;0,1549417453252817;0,1;2;10;0,50;0;0,00;1;10;12;150;200;0,08;0,01
47;500;0,0000;0,00500000000000000;0,00500000000000000;0,1312500000000000;0,1567926291999358;0,1;2;10;0,50;0;0,00;1;10;12;150;200;0,08;0,01
48;500;0,0000;0,01900000000000000;0,01900000000000000;0,1336363636363636;0,1687319013863548;0,1;2;10;0,50;0;0,00;1;10;12;150;200;0,08;0,01
49;600;0,0000;0,00642857142857143;0,00642857142857143;0,0939285714285714;0,1428309728776879;0,1;2;10;0,50;0;0,00;1;10;12;150;200;0,08;0,01
50;500;0,0000;0,00833333333333333;0,00833333333333333;0,1388888888888889;0,1739572105752191;0,1;2;10;0,50;0;0,00;1;10;12;150;200;0,08;0,01
51;600;0,0000;0,01200000000000000;0,01200000000000000;0,1241666666666667;0,1656506912607114;0,1;2;10;0,50;0;0,25;1;10;12;150;200;0,08;0,01
52;500;0,0000;0,00700000000000000;0,00700000000000000;0,1131818181818182;0,1613888584641568;0,1;2;10;0,50;0;0,25;1;10;12;150;200;0,08;0,01
53;600;0,0000;0,00725000000000000;0,00725000000000000;0,0607407407407407;0,1271182346638183;0,1;2;10;0,50;0;0,25;1;10;12;150;200;0,08;0,01
54;400;0,0000;0,01000000000000000;0,01000000000000000;0,0889285714285714;0,1464736596355569;0,1;2;10;0,50;0;0,25;1;10;12;150;200;0,08;0,01
55;500;0,0000;0,00625000000000000;0,00625000000000000;0,1325000000000000;0,1723570260953827;0,1;2;10;0,50;0;0,25;1;10;12;150;200;0,08;0,01
56;500;0,0000;0,01250000000000000;0,01250000000000000;0,0864285714285714;0,1296656732261350;0,1;2;10;0,50;0;0,50;1;10;12;150;200;0,08;0,01
57;600;0,0000;0,01000000000000000;0,01000000000000000;0,0953571428571429;0,1450393088059272;0,1;2;10;0,50;0;0,50;1;10;12;150;200;0,08;0,01
58;500;0,0000;0,01285714285714286;0,01285714285714286;0,1042307692307692;0,1590184233803083;0,1;2;10;0,50;0;0,50;1;10;12;150;200;0,08;0,01
59;500;0,0000;0,01000000000000000;0,01000000000000000;0,1216666666666667;0,1447195563840630;0,1;2;10;0,50;0;0,50;1;10;12;150;200;0,08;0,01
60;500;0,0000;0,01500000000000000;0,01500000000000000;0,1154545454545454;0,1560521474612661;0,1;2;10;0,50;0;0,50;1;10;12;150;200;0,08;0,01
61;600;0,0000;0,01250000000000000;0,01250000000000000;0,1130769230769231;0,1563321578874404;0,1;2;10;0,66;0;0,00;1;10;12;150;200;0,08;0,01
62;500;0,0000;0,01166666666666667;0,01166666666666667;0,0996666666666667;0,1546478334182292;0,1;2;10;0,66;0;0,00;1;10;12;150;200;0,08;0,01
63;600;0,0000;0,01214285714285714;0,01214285714285714;0,1064285714285714;0,1469749922661959;0,1;2;10;0,66;0;0,00;1;10;12;150;200;0,08;0,01
64;500;0,0000;0,01750000000000000;0,01750000000000000;0,1255000000000000;0,1503043209255439;0,1;2;10;0,66;0;0,00;1;10;12;150;200;0,08;0,01
65;500;0,0000;0,00947368421052632;0,00947368421052632;0,0508000000000000;0,1028315775106720;0,1;2;10;0,66;0;0,00;1;10;12;150;200;0,08;0,01
66;600;0,0000;0,00666666666666667;0,00666666666666667;0,1380000000000000;0,1722433678774825;0,1;2;10;0,66;0;0,25;1;10;12;150;200;0,08;0,01
67;400;0,0000;0,00833333333333333;0,00833333333333333;0,1300000000000000;0,1703567684931496;0,1;2;10;0,66;0;0,25;1;10;12;150;200;0,08;0,01
68;500;0,0000;0,00750000000000000;0,00750000000000000;0,1650000000000000;0,1761087326462993;0,1;2;10;0,66;0;0,25;1;10;12;150;200;0,08;0,01
69;600;0,0000;0,01500000000000000;0,01500000000000000;0,1023333333333333;0,1521731469960015;0,1;2;10;0,66;0;0,25;1;10;12;150;200;0,08;0,01
70;600;0,0000;0,02083333333333333;0,02083333333333333;0,1234615384615385;0,1565165674854771;0,1;2;10;0,66;0;0,25;1;10;12;150;200;0,08;0,01
71;600;0,0000;0,01416666666666667;0,01416666666666667;0,1192307692307692;0,1614497619726509;0,1;2;10;0,66;0;0,50;1;10;12;150;200;0,08;0,01
72;600;0,0000;0,00500000000000000;0,00500000000000000;0,1237500000000000;0,1748522103221617;0,1;2;10;0,66;0;0,50;1;10;12;150;200;0,08;0,01
73;600;0,0000;0,00708333333333333;0,00708333333333333;0,0747368421052632;0,1307507561504641;0,1;2;10;0,66;0;0,50;1;10;12;150;200;0,08;0,01
74;400;0,0000;0,01000000000000000;0,01000000000000000;0,1035000000000000;0,1441652215727188;0,1;2;10;0,66;0;0,50;1;10;12;150;200;0,08;0,01
75;600;0,0000;0,01200000000000000;0,01200000000000000;0,1266666666666667;0,1665196321122164;0,1;2;10;0,66;0;0,50;1;10;12;150;200;0,08;0,01
76;600;0,0000;0,01000000000000000;0,01000000000000000;0,1316666666666667;0,1591073584569598;0,1;2;10;0,83;0;0,00;1;10;12;150;200;0,08;0,01
77;700;0,0000;0,00250000000000000;0,00250000000000000;0,1690000000000000;0,1633809454414233;0,1;2;10;0,83;0;0,00;1;10;12;150;200;0,08;0,01
78;600;0,0000;0,00750000000000000;0,00750000000000000;0,1600000000000000;0,1593149396635482;0,1;2;10;0,83;0;0,00;1;10;12;150;200;0,08;0,01
79;600;0,0000;0,00750000000000000;0,00750000000000000;0,1413636363636364;0,1704419389277608;0,1;2;10;0,83;0;0,00;1;10;12;150;200;0,08;0,01
80;500;0,0000;0,01000000000000000;0,01000000000000000;0,1172727272727273;0,1550703652598335;0,1;2;10;0,83;0;0,00;1;10;12;150;200;0,08;0,01
81;700;0,0000;0,00500000000000000;0,00500000000000000;0,1515000000000000;0,1586234184756113;0,1;2;10;0,83;0;0,25;1;10;12;150;200;0,08;0,01
82;600;0,0000;0,01687500000000000;0,01687500000000000;0,1296666666666667;0,1800740588387641;0,1;2;10;0,83;0;0,25;1;10;12;150;200;0,08;0,01
83;600;0,0000;0,00722222222222222;0,00722222222222222;0,0896875000000000;0,1430089595095356;0,1;2;10;0,83;0;0,25;1;10;12;150;200;0,08;0,01
84;600;0,0000;0,00750000000000000;0,00750000000000000;0,1153846153846154;0,1614835071359397;0,1;2;10;0,83;0;0,25;1;10;12;150;200;0,08;0,01
85;500;0,0000;0,01375000000000000;0,01375000000000000;0,1275000000000000;0,1568660079317519;0,1;2;10;0,83;0;0,25;1;10;12;150;200;0,08;0,01
86;500;0,0000;0,01100000000000000;0,01100000000000000;0,1163636363636364;0,1395007331359034;0,1;2;10;0,83;0;0,50;1;10;12;150;200;0,08;0,01
87;600;0,0000;0,00928571428571429;0,00928571428571429;0,0982142857142857;0,1294753784561900;0,1;2;10;0,83;0;0,50;1;10;12;150;200;0,08;0,01
88;600;0,0000;0,01083333333333333;0,01083333333333333;0,1273076923076923;0,1637403353969248;0,1;2;10;0,83;0;0,50;1;10;12;150;200;0,08;0,01
89;600;0,0000;0,01125000000000000;0,01125000000000000;0,1440909090909091;0,1684461068386293;0,1;2;10;0,83;0;0,50;1;10;12;150;200;0,08;0,01
90;600;0,0000;0,01300000000000000;0,01300000000000000;0,1325000000000000;0,1641437839766764;0,1;2;10;0,83;0;0,50;1;10;12;150;200;0,08;0,01
91;1500;1,0000;0,97916666666666663;0,02083333333333337;0,6702272727272727;0,3023419590019886;0,1;2;10;1,00;0;0,00;1;10;12;150;200;0,08;0,01
92;1500;1,0000;0,98750000000000004;0,01249999999999996;0,7511538461538462;0,2717767749176065;0,1;2;10;1,00;0;0,00;1;10;12;150;200;0,08;0,01
93;1300;1,0000;0,97277777777777774;0,02722222222222226;0,7271739130434782;0,2676574561524339;0,1;2;10;1,00;0;0,00;1;10;12;150;200;0,08;0,01
94;1200;1,0000;0,98642857142857143;0,01357142857142857;0,7410000000000000;0,2750435372235113;0,1;2;10;1,00;0;0,00;1;10;12;150;200;0,08;0,01
95;800;0,0000;0,00687500000000000;0,00687500000000000;0,1194117647058824;0,1633332708083114;0,1;2;10;1,00;0;0,00;1;10;12;150;200;0,08;0,01
96;600;0,0000;0,00909090909090909;0,00909090909090909;0,1019444444444444;0,1573413195879366;0,1;2;10;1,00;0;0,25;1;10;12;150;200;0,08;0,01
97;700;0,0000;0,01400000000000000;0,01400000000000000;0,1434615384615385;0,1463355820164821;0,1;2;10;1,00;0;0,25;1;10;12;150;200;0,08;0,01
98;800;0,0000;0,02111111111111111;0,02111111111111111;0,1266666666666667;0,1615094242378663;0,1;2;10;1,00;0;0,25;1;10;12;150;200;0,08;0,01
99;900;0,0000;0,01000000000000000;0,01000000000000000;0,1800000000000000;0,1714156741180145;0,1;2;10;1,00;0;0,25;1;10;12;150;200;0,08;0,01
100;1200;0,0000;0,00875000000000000;0,00875000000000000;0,2044117647058823;0,1823362480499727;0,1;2;10;1,00;0;0,25;1;10;12;150;200;0,08;0,01
101;900;0,0000;0,00650000000000000;0,00650000000000000;0,1157500000000000;0,1560640472437687;0,1;2;10;1,00;0;0,50;1;10;12;150;200;0,08;0,01
102;600;0,0000;0,00944444444444444;0,00944444444444444;0,0915625000000000;0,1320948995987355;0,1;2;10;1,00;0;0,50;1;10;12;150;200;0,08;0,01
103;700;0,0000;0,00750000000000000;0,00750000000000000;0,1102777777777778;0,1667286649392308;0,1;2;10;1,00;0;0,50;1;10;12;150;200;0,08;0,01
104;700;0,0000;0,01500000000000000;0,01500000000000000;0,1430769230769231;0,1572754809977605;0,1;2;10;1,00;0;0,50;1;10;12;150;200;0,08;0,01
105;700;0,0000;0,00250000000000000;0,00250000000000000;0,1455000000000000;0,1510785299843172;0,1;2;10;1,00;0;0,50;1;10;12;150;200;0,08;0,01
106;400;0,0000;0,01312500000000000;0,01312500000000000;0,1023076923076923;0,1699339992543108;0,2;2;10;0,00;0;0,00;1;10;12;150;200;0,08;0,02
107;500;0,0000;0,01500000000000000;0,01500000000000000;0,1265000000000000;0,1717241004246832;0,2;2;10;0,00;0;0,00;1;10;12;150;200;0,08;0,02
108;600;0,0000;0,01875000000000000;0,01875000000000000;0,1345454545454546;0,1563082618650490;0,2;2;10;0,00;0;0,00;1;10;12;150;200;0,08;0,02
109;600;0,0000;0,00714285714285714;0,00714285714285714;0,1046428571428571;0,1596205149446925;0,2;2;10;0,00;0;0,00;1;10;12;150;200;0,08;0,02
110;500;0,0000;0,00700000000000000;0,00700000000000000;0,1045454545454545;0,1558116578670310;0,2;2;10;0,00;0;0,00;1;10;12;150;200;0,08;0,02
111;600;0,0000;0,00833333333333333;0,00833333333333333;0,1495000000000000;0,1729394563295362;0,2;2;10;0,00;0;0,25;1;10;12;150;200;0,08;0,02
112;600;0,0000;0,01000000000000000;0,01000000000000000;0,1290909090909091;0,1657983441084105;0,2;2;10;0,00;0;0,25;1;10;12;150;200;0,08;0,02
113;400;0,0000;0,01000000000000000;0,01000000000000000;0,1375000000000000;0,1785857137143314;0,2;2;10;0,00;0;0,25;1;10;12;150;200;0,08;0,02
114;500;0,0000;0,00937500000000000;0,00937500000000000;0,0928571428571429;0,1544433464178605;0,2;2;10;0,00;0;0,25;1;10;12;150;200;0,08;0,02
115;500;0,0000;0,01000000000000000;0,01000000000000000;0,1140000000000000;0,1453692616140779;0,2;2;10;0,00;0;0,25;1;10;12;150;200;0,08;0,02
116;500;0,0000;0,00500000000000000;0,00500000000000000;0,1077272727272727;0,1554889648232896;0,2;2;10;0,00;0;0,50;1;10;12;150;200;0,08;0,02
117;400;0,0000;0,01400000000000000;0,01400000000000000;0,1125000000000000;0,1529024743641079;0,2;2;10;0,00;0;0,50;1;10;12;150;200;0,08;0,02
118;500;0,0000;0,01125000000000000;0,01125000000000000;0,1470000000000000;0,1844692085115803;0,2;2;10;0,00;0;0,50;1;10;12;150;200;0,08;0,02
119;500;0,0000;0,00900000000000000;0,00900000000000000;0,1118181818181818;0,1607369392403739;0,2;2;10;0,00;0;0,50;1;10;12;150;200;0,08;0,02
120;500;0,0000;0,00772727272727273;0,00772727272727273;0,0750000000000000;0,1372042273401224;0,2;2;10;0,00;0;0,50;1;10;12;150;200;0,08;0,02
121;600;0,0000;0,01666666666666667;0,01666666666666667;0,1107692307692308;0,1445805161182711;0,2;2;10;0,16;0;0,00;1;10;12;150;200;0,08;0,02
122;600;0,0000;0,00800000000000000;0,00800000000000000;0,1075000000000000;0,1475173333420979;0,2;2;10;0,16;0;0,00;1;10;12;150;200;0,08;0,02
123;400;0,0000;0,01250000000000000;0,01250000000000000;0,1068181818181818;0,1547784340157363;0,2;2;10;0,16;0;0,00;1;10;12;150;200;0,08;0,02
124;400;0,0000;0,01300000000000000;0,01300000000000000;0,1270000000000000;0,1747569741097619;0,2;2;10;0,16;0;0,00;1;10;12;150;200;0,08;0,02
125;400;0,0000;0,01000000000000000;0,01000000000000000;0,1387500000000000;0,1621452171005097;0,2;2;10;0,16;0;0,00;1;10;12;150;200;0,08;0,02
126;400;0,0000;0,01400000000000000;0,01400000000000000;0,1130000000000000;0,1545639026422405;0,2;2;10;0,16;0;0,25;1;10;12;150;200;0,08;0,02
127;400;0,0000;0,01000000000000000;0,01000000000000000;0,1055000000000000;0,1486877787699969;0,2;2;10;0,16;0;0,25;1;10;12;150;200;0,08;0,02
128;400;0,0000;0,01000000000000000;0,01000000000000000;0,1185000000000000;0,1680616619643583;0,2;2;10;0,16;0;0,25;1;10;12;150;200;0,08;0,02
129;500;0,0000;0,00916666666666667;0,00916666666666667;0,1104166666666667;0,1604745566541105;0,2;2;10;0,16;0;0,25;1;10;12;150;200;0,08;0,02
130;500;0,0000;0,00500000000000000;0,00500000000000000;0,1394444444444445;0,1720182483859715;0,2;2;10;0,16;0;0,25;1;10;12;150;200;0,08;0,02
131;500;0,0000;0,01250000000000000;0,01250000000000000;0,1295000000000000;0,1600772383014594;0,2;2;10;0,16;0;0,50;1;10;12;150;200;0,08;0,02
132;500;0,0000;0,00928571428571429;0,00928571428571429;0,0942307692307692;0,1500395247071883;0,2;2;10;0,16;0;0,50;1;10;12;150;200;0,08;0,02
133;500;0,0000;0,00607142857142857;0,00607142857142857;0,0560000000000000;0,1083925614072343;0,2;2;10;0,16;0;0,50;1;10;12;150;200;0,08;0,02
134;500;0,0000;0,01166666666666667;0,01166666666666667;0,1238888888888889;0,1525978738748057;0,2;2;10;0,16;0;0,50;1;10;12;150;200;0,08;0,02
135;400;0,0000;0,01200000000000000;0,01200000000000000;0,1050000000000000;0,1500185173755412;0,2;2;10;0,16;0;0,50;1;10;12;150;200;0,08;0,02
136;500;0,0000;0,00875000000000000;0,00875000000000000;0,1320000000000000;0,1669863600550789;0,2;2;10;0,33;0;0,00;1;10;12;150;200;0,08;0,02
137;500;0,0000;0,01400000000000000;0,01400000000000000;0,1168181818181818;0,1585602839186523;0,2;2;10;0,33;0;0,00;1;10;12;150;200;0,08;0,02
138;500;0,0000;0,00937500000000000;0,00937500000000000;0,0900000000000000;0,1469955519996857;0,2;2;10;0,33;0;0,00;1;10;12;150;200;0,08;0,02
139;500;0,0000;0,00833333333333333;0,00833333333333333;0,1075000000000000;0,1646966909200061;0,2;2;10;0,33;0;0,00;1;10;12;150;200;0,08;0,02
140;500;0,0000;0,00625000000000000;0,00625000000000000;0,1345000000000000;0,1832946928976517;0,2;2;10;0,33;0;0,00;1;10;12;150;200;0,08;0,02
141;500;0,0000;0,01071428571428571;0,01071428571428571;0,1042307692307692;0,1550785574293203;0,2;2;10;0,33;0;0,25;1;10;12;150;200;0,08;0,02
142;400;0,0000;0,01300000000000000;0,01300000000000000;0,1180000000000000;0,1550483795465145;0,2;2;10;0,33;0;0,25;1;10;12;150;200;0,08;0,02
143;600;0,0000;0,00642857142857143;0,00642857142857143;0,0721428571428571;0,1369723642616589;0,2;2;10;0,33;0;0,25;1;10;12;150;200;0,08;0,02
144;400;0,0000;0,01125000000000000;0,01125000000000000;0,1288888888888889;0,1678313472242629;0,2;2;10;0,33;0;0,25;1;10;12;150;200;0,08;0,02
145;500;0,0000;0,01250000000000000;0,01250000000000000;0,1340000000000000;0,1697514522929202;0,2;2;10;0,33;0;0,25;1;10;12;150;200;0,08;0,02
146;400;0,0000;0,01200000000000000;0,01200000000000000;0,1045000000000000;0,1454580886563396;0,2;2;10;0,33;0;0,50;1;10;12;150;200;0,08;0,02
147;600;0,0000;0,00722222222222222;0,00722222222222222;0,0831250000000000;0,1370142936582409;0,2;2;10;0,33;0;0,50;1;10;12;150;200;0,08;0,02
148;600;0,0000;0,00900000000000000;0,00900000000000000;0,1208333333333333;0,1632459568388829;0,2;2;10;0,33;0;0,50;1;10;12;150;200;0,08;0,02
149;500;0,0000;0,01166666666666667;0,01166666666666667;0,0954166666666667;0,1322267049999792;0,2;2;10;0,33;0;0,50;1;10;12;150;200;0,08;0,02
150;600;0,0000;0,00500000000000000;0,00500000000000000;0,0986666666666667;0,1601613769504579;0,2;2;10;0,33;0;0,50;1;10;12;150;200;0,08;0,02
151;600;0,0000;0,00800000000000000;0,00800000000000000;0,1175000000000000;0,1485918754661420;0,2;2;10;0,50;0;0,00;1;10;12;150;200;0,08;0,02
152;600;0,0000;0,00500000000000000;0,00500000000000000;0,1405000000000000;0,1664072981839706;0,2;2;10;0,50;0;0,00;1;10;12;150;200;0,08;0,02
153;500;0,0000;0,01000000000000000;0,01000000000000000;0,0900000000000000;0,1537747270089161;0,2;2;10;0,50;0;0,00;1;10;12;150;200;0,08;0,02
154;600;0,0000;0,01214285714285714;0,01214285714285714;0,1060714285714286;0,1572868346418363;0,2;2;10;0,50;0;0,00;1;10;12;150;200;0,08;0,02
155;600;0,0000;0,01166666666666667;0,01166666666666667;0,1211538461538462;0,1624955620695768;0,2;2;10;0,50;0;0,00;1;10;12;150;200;0,08;0,02
156;400;0,0000;0,01333333333333333;0,01333333333333333;0,1500000000000000;0,1703777316100066;0,2;2;10;0,50;0;0,25;1;10;12;150;200;0,08;0,02
157;500;0,0000;0,00571428571428571;0,00571428571428571;0,0942307692307692;0,1469955519996857;0,2;2;10;0,50;0;0,25;1;10;12;150;200;0,08;0,02
158;500;0,0000;0,02500000000000000;0,02500000000000000;0,1350000000000000;0,1629263637352777;0,2;2;10;0,50;0;0,25;1;10;12;150;200;0,08;0,02
159;400;0,0000;0,01062500000000000;0,01062500000000000;0,0907692307692308;0,1487706029687731;0,2;2;10;0,50;0;0,25;1;10;12;150;200;0,08;0,02
160;600;0,0000;0,00875000000000000;0,00875000000000000;0,1150000000000000;0,1354437152473307;0,2;2;10;0,50;0;0,25;1;10;12;150;200;0,08;0,02
161;500;0,0000;0,01333333333333333;0,01333333333333333;0,1705555555555555;0,1992085032767873;0,2;2;10;0,50;0;0,50;1;10;12;150;200;0,08;0,02
162;500;0,0000;0,01000000000000000;0,01000000000000000;0,1200000000000000;0,1643720834514846;0,2;2;10;0,50;0;0,50;1;10;12;150;200;0,08;0,02
163;500;0,0000;0,00833333333333333;0,00833333333333333;0,1422222222222222;0,1700020424713904;0,2;2;10;0,50;0;0,50;1;10;12;150;200;0,08;0,02
164;600;0,0000;0,01100000000000000;0,01100000000000000;0,1075000000000000;0,1456256096358679;0,2;2;10;0,50;0;0,50;1;10;12;150;200;0,08;0,02
165;500;0,0000;0,01083333333333333;0,01083333333333333;0,1029166666666667;0,1467443406580012;0,2;2;10;0,50;0;0,50;1;10;12;150;200;0,08;0,02
166;500;0,0000;0,01428571428571429;0,01428571428571429;0,1296153846153846;0,1777106911347478;0,2;2;10;0,66;0;0,00;1;10;12;150;200;0,08;0,02
167;600;0,0000;0,01333333333333333;0,01333333333333333;0,1025000000000000;0,1480765567761037;0,2;2;10;0,66;0;0,00;1;10;12;150;200;0,08;0,02
168;600;0,0000;0,00785714285714286;0,00785714285714286;0,1078571428571429;0,1525515585694817;0,2;2;10;0,66;0;0,00;1;10;12;150;200;0,08;0,02
169;600;0,0000;0,00666666666666667;0,00666666666666667;0,1485000000000000;0,1904388207389566;0,2;2;10;0,66;0;0,00;1;10;12;150;200;0,08;0,02
170;600;0,0000;0,00800000000000000;0,00800000000000000;0,1295833333333333;0,1754275081224738;0,2;2;10;0,66;0;0,00;1;10;12;150;200;0,08;0,02
