run_number;resolution_speed;coop_success;mean_after_bounce;bounce_back;mean_coop;std_coop;benefit;set_std;cost;synergy;trait_mut;set_mut;dir_exp;baseline;set_mean;total_sets;population;K_M_ratio;b_c_ratio
70;NA;0,7345;NA;0,00000000000000000;0,3640196078431372;0,2267069024265541;45;3;10;0;0,00;0,0;0;10;40;300;200;0,133333333333333;4,5
71;4700;1,0000;0,96499999999999997;0,03500000000000003;0,6908823529411765;0,2069944585788541;45;3;10;0;0,00;0,0;0;10;40;500;200;0,080000000000000;4,5
72;3100;1,0000;0,99062499999999998;0,00937500000000002;0,8157500000000000;0,1736617327907833;45;3;10;0;0,00;0,0;0;10;40;1000;200;0,040000000000000;4,5
73;4900;1,0000;0,95999999999999996;0,04000000000000004;0,6947058823529412;0,1756001473937476;45;3;10;0;0,00;0,0;1;10;3;50;200;0,060000000000000;4,5
74;1700;1,0000;0,91833333333333333;0,08166666666666667;0,8344117647058823;0,1541384022845168;45;3;10;0;0,00;0,0;1;10;3;100;200;0,030000000000000;4,5
75;1800;1,0000;0,98078124999999994;0,01921875000000006;0,8635294117647059;0,1877213203598543;45;3;10;0;0,00;0,0;1;10;3;150;200;0,020000000000000;4,5
76;4100;1,0000;0,96499999999999997;0,03500000000000003;0,8325490196078431;0,1624357489871599;45;3;10;0;0,00;0,0;1;10;3;200;200;0,015000000000000;4,5
77;2600;1,0000;0,95499999999999996;0,04500000000000004;0,8561764705882353;0,1524256810228976;45;3;10;0;0,00;0,0;1;10;3;250;200;0,012000000000000;4,5
78;NA;0,7680;NA;0,00000000000000000;0,6525490196078432;0,1357032517997251;45;3;10;0;0,00;0,0;1;10;3;300;200;0,010000000000000;4,5
79;NA;0,8040;NA;0,00000000000000000;0,7606862745098040;0,0806722976482208;45;3;10;0;0,00;0,0;1;10;3;500;200;0,006000000000000;4,5
80;NA;0,5500;NA;0,00000000000000000;0,5269607843137255;0,0391673133029641;45;3;10;0;0,00;0,0;1;10;3;1000;200;0,003000000000000;4,5
81;1500;0,0000;0,02000000000000000;0,02000000000000000;0,1706521739130435;0,1606047120036849;45;3;10;0;0,00;0,0;1;10;6;50;200;0,120000000000000;4,5
82;NA;0,9010;NA;0,00000000000000000;0,7494117647058823;0,1831492480432926;45;3;10;0;0,00;0,0;1;10;6;100;200;0,060000000000000;4,5
83;3900;1,0000;0,89818181818181819;0,10181818181818181;0,7368627450980392;0,2201271468590681;45;3;10;0;0,00;0,0;1;10;6;150;200;0,040000000000000;4,5
84;2100;1,0000;0,98083333333333333;0,01916666666666667;0,8296428571428571;0,1460271954087382;45;3;10;0;0,00;0,0;1;10;6;200;200;0,030000000000000;4,5
85;2400;1,0000;0,95346153846153847;0,04653846153846153;0,8200000000000000;0,2025191348984090;45;3;10;0;0,00;0,0;1;10;6;250;200;0,024000000000000;4,5
86;2600;1,0000;0,91312499999999996;0,08687500000000004;0,7981372549019607;0,1584202032075257;45;3;10;0;0,00;0,0;1;10;6;300;200;0,020000000000000;4,5
87;1300;1,0000;0,98081081081081078;0,01918918918918922;0,9148039215686274;0,1443986176676000;45;3;10;0;0,00;0,0;1;10;6;500;200;0,012000000000000;4,5
88;NA;0,9450;NA;0,00000000000000000;0,8895098039215686;0,1008922935707222;45;3;10;0;0,00;0,0;1;10;6;1000;200;0,006000000000000;4,5
89;1100;0,0000;0,01361111111111111;0,01361111111111111;0,0968333333333333;0,1360874676470053;45;3;10;0;0,00;0,0;1;10;9;50;200;0,180000000000000;4,5
90;4400;1,0000;0,94916666666666671;0,05083333333333329;0,6569607843137255;0,2188631500078818;45;3;10;0;0,00;0,0;1;10;9;100;200;0,090000000000000;4,5
91;4800;1,0000;0,94750000000000001;0,05249999999999999;0,7967647058823529;0,1495453895291051;45;3;10;0;0,00;0,0;1;10;9;150;200;0,060000000000000;4,5
92;2200;1,0000;0,94535714285714290;0,05464285714285710;0,8555882352941176;0,1616868796743370;45;3;10;0;0,00;0,0;1;10;9;200;200;0,045000000000000;4,5
93;2200;1,0000;0,97999999999999998;0,02000000000000002;0,7825000000000000;0,2003102432437919;45;3;10;0;0,00;0,0;1;10;9;250;200;0,036000000000000;4,5
94;3200;1,0000;0,97333333333333327;0,02666666666666673;0,8031372549019608;0,2103733842108210;45;3;10;0;0,00;0,0;1;10;9;300;200;0,030000000000000;4,5
95;1500;1,0000;0,98999999999999999;0,01000000000000001;0,7752631578947369;0,1775095747355816;45;3;10;0;0,00;0,0;1;10;9;500;200;0,018000000000000;4,5
96;NA;0,9200;NA;0,00000000000000000;0,7955882352941176;0,1165746415770751;45;3;10;0;0,00;0,0;1;10;9;1000;200;0,009000000000000;4,5
97;600;0,0000;0,02428571428571429;0,02428571428571429;0,1300000000000000;0,1582233086008992;45;3;10;0;0,00;0,0;1;10;12;50;200;0,240000000000000;4,5
98;1200;0,0000;0,01083333333333333;0,01083333333333333;0,1313157894736842;0,1352245263057700;45;3;10;0;0,00;0,0;1;10;12;100;200;0,120000000000000;4,5
99;3200;1,0000;0,88500000000000001;0,11499999999999999;0,7773529411764706;0,1513087999462571;45;3;10;0;0,00;0,0;1;10;12;150;200;0,080000000000000;4,5
100;NA;0,7800;NA;0,00000000000000000;0,6461764705882352;0,1694891979900021;45;3;10;0;0,00;0,0;1;10;12;200;200;0,060000000000000;4,5
101;2700;1,0000;0,91717391304347828;0,08282608695652172;0,8111764705882353;0,1573041265679134;45;3;10;0;0,00;0,0;1;10;12;250;200;0,048000000000000;4,5
102;2900;1,0000;0,98142857142857143;0,01857142857142857;0,7394594594594595;0,2092804596965775;45;3;10;0;0,00;0,0;1;10;12;300;200;0,040000000000000;4,5
103;3600;1,0000;0,95785714285714285;0,04214285714285715;0,8512745098039216;0,1283777361432071;45;3;10;0;0,00;0,0;1;10;12;500;200;0,024000000000000;4,5
104;1800;1,0000;0,97750000000000004;0,02249999999999996;0,8774444444444445;0,1629752568442042;45;3;10;0;0,00;0,0;1;10;12;1000;200;0,012000000000000;4,5
105;1600;0,0000;0,01250000000000000;0,01250000000000000;0,2002173913043478;0,1750225846522097;45;3;10;0;0,00;0,0;1;10;15;50;200;0,300000000000000;4,5
106;NA;0,8665;NA;0,00000000000000000;0,6659803921568628;0,1982625017693541;45;3;10;0;0,00;0,0;1;10;15;100;200;0,150000000000000;4,5
107;3000;1,0000;0,95099999999999996;0,04900000000000004;0,7896078431372549;0,2043987356547366;45;3;10;0;0,00;0,0;1;10;15;150;200;0,100000000000000;4,5
108;NA;0,8965;NA;0,00000000000000000;0,7518627450980392;0,1756558020229156;45;3;10;0;0,00;0,0;1;10;15;200;200;0,075000000000000;4,5
109;3300;1,0000;0,97535714285714281;0,02464285714285719;0,7595833333333333;0,2248447060616986;45;3;10;0;0,00;0,0;1;10;15;250;200;0,060000000000000;4,5
110;2800;1,0000;0,98857142857142855;0,01142857142857145;0,7945833333333333;0,1823159541643494;45;3;10;0;0,00;0,0;1;10;15;300;200;0,050000000000000;4,5
111;2300;1,0000;0,95074999999999998;0,04925000000000002;0,8018181818181819;0,2169210844317259;45;3;10;0;0,00;0,0;1;10;15;500;200;0,030000000000000;4,5
112;1900;1,0000;0,95814814814814808;0,04185185185185192;0,8700000000000000;0,1498550023827381;45;3;10;0;0,00;0,0;1;10;15;1000;200;0,015000000000000;4,5
113;1200;0,0000;0,01100000000000000;0,01100000000000000;0,2272222222222222;0,2071673252556850;45;3;10;0;0,00;0,0;1;10;21;50;200;0,420000000000000;4,5
114;NA;0,7445;NA;0,00000000000000000;0,4975490196078431;0,1447251621143318;45;3;10;0;0,00;0,0;1;10;21;100;200;0,210000000000000;4,5
115;NA;0,7695;NA;0,00000000000000000;0,5304901960784314;0,2011871141548603;45;3;10;0;0,00;0,0;1;10;21;150;200;0,140000000000000;4,5
116;NA;0,7405;NA;0,00000000000000000;0,5050980392156863;0,2307021677316415;45;3;10;0;0,00;0,0;1;10;21;200;200;0,105000000000000;4,5
117;4200;1,0000;0,94499999999999995;0,05500000000000005;0,7186274509803922;0,2197204551956248;45;3;10;0;0,00;0,0;1;10;21;250;200;0,084000000000000;4,5
118;3100;1,0000;0,98777777777777775;0,01222222222222225;0,6576829268292683;0,2902780941635443;45;3;10;0;0,00;0,0;1;10;21;300;200;0,070000000000000;4,5
119;2300;1,0000;0,96863636363636363;0,03136363636363637;0,8018571428571428;0,2052691408080309;45;3;10;0;0,00;0,0;1;10;21;500;200;0,042000000000000;4,5
120;NA;0,9165;NA;0,00000000000000000;0,8102941176470588;0,1722045637162555;45;3;10;0;0,00;0,0;1;10;21;1000;200;0,021000000000000;4,5
