run_number;resolution_speed;coop_success;mean_after_bounce;bounce_back;mean_coop;std_coop;benefit;set_std;cost;synergy;trait_mut;set_mut;dir_exp;baseline;set_mean;total_sets;population;K_M_ratio;b_c_ratio
147;600;0,0000;0,00722222222222222;0,00722222222222222;0,0831250000000000;0,1370142936582409;0,2;2;10;0,33;0;0,5;1;10;12;150;200;0,08;0,02
148;600;0,0000;0,00900000000000000;0,00900000000000000;0,1208333333333333;0,1632459568388829;0,2;2;10;0,33;0;0,5;1;10;12;150;200;0,08;0,02
149;500;0,0000;0,01166666666666667;0,01166666666666667;0,0954166666666667;0,1322267049999792;0,2;2;10;0,33;0;0,5;1;10;12;150;200;0,08;0,02
150;600;0,0000;0,00500000000000000;0,00500000000000000;0,0986666666666667;0,1601613769504579;0,2;2;10;0,33;0;0,5;1;10;12;150;200;0,08;0,02
161;500;0,0000;0,01333333333333333;0,01333333333333333;0,1705555555555555;0,1992085032767873;0,2;2;10;0,50;0;0,5;1;10;12;150;200;0,08;0,02
162;500;0,0000;0,01000000000000000;0,01000000000000000;0,1200000000000000;0,1643720834514846;0,2;2;10;0,50;0;0,5;1;10;12;150;200;0,08;0,02
163;500;0,0000;0,00833333333333333;0,00833333333333333;0,1422222222222222;0,1700020424713904;0,2;2;10;0,50;0;0,5;1;10;12;150;200;0,08;0,02
164;600;0,0000;0,01100000000000000;0,01100000000000000;0,1075000000000000;0,1456256096358679;0,2;2;10;0,50;0;0,5;1;10;12;150;200;0,08;0,02
165;500;0,0000;0,01083333333333333;0,01083333333333333;0,1029166666666667;0,1467443406580012;0,2;2;10;0,50;0;0,5;1;10;12;150;200;0,08;0,02
176;600;0,0000;0,00772727272727273;0,00772727272727273;0,0808333333333333;0,1294814317825942;0,2;2;10;0,66;0;0,5;1;10;12;150;200;0,08;0,02
177;600;0,0000;0,00888888888888889;0,00888888888888889;0,0968750000000000;0,1546918980856248;0,2;2;10;0,66;0;0,5;1;10;12;150;200;0,08;0,02
178;500;0,0000;0,00700000000000000;0,00700000000000000;0,1136363636363636;0,1600326671197307;0,2;2;10;0,66;0;0,5;1;10;12;150;200;0,08;0,02
179;600;0,0000;0,01142857142857143;0,01142857142857143;0,1207142857142857;0,1674797019027994;0,2;2;10;0,66;0;0,5;1;10;12;150;200;0,08;0,02
180;500;0,0000;0,01227272727272727;0,01227272727272727;0,0844117647058824;0,1406667421707817;0,2;2;10;0,66;0;0,5;1;10;12;150;200;0,08;0,02
191;700;0,0000;0,01000000000000000;0,01000000000000000;0,1085714285714286;0,1389718921695564;0,2;2;10;0,83;0;0,5;1;10;12;150;200;0,08;0,02
192;900;0,0000;0,00857142857142857;0,00857142857142857;0,1570588235294118;0,1707067919666040;0,2;2;10;0,83;0;0,5;1;10;12;150;200;0,08;0,02
193;600;0,0000;0,00333333333333333;0,00333333333333333;0,1635000000000000;0,1736863392568467;0,2;2;10;0,83;0;0,5;1;10;12;150;200;0,08;0,02
194;900;0,0000;0,00000000000000000;0,00000000000000000;0,2322727272727273;0,1890815120042628;0,2;2;10;0,83;0;0,5;1;10;12;150;200;0,08;0,02
195;800;0,0000;0,00944444444444444;0,00944444444444444;0,1238888888888889;0,1690505976776285;0,2;2;10;0,83;0;0,5;1;10;12;150;200;0,08;0,02
206;1300;0,0000;0,01142857142857143;0,01142857142857143;0,1611904761904762;0,1570661067982584;0,2;2;10;1,00;0;0,5;1;10;12;150;200;0,08;0,02
207;1600;0,0000;0,01444444444444444;0,01444444444444444;0,1673076923076923;0,1779732045518694;0,2;2;10;1,00;0;0,5;1;10;12;150;200;0,08;0,02
208;800;0,0000;0,01312500000000000;0,01312500000000000;0,1223529411764706;0,1500428860261586;0,2;2;10;1,00;0;0,5;1;10;12;150;200;0,08;0,02
209;1600;0,0000;0,01166666666666667;0,01166666666666667;0,1879310344827586;0,2030944416195302;0,2;2;10;1,00;0;0,5;1;10;12;150;200;0,08;0,02
