run_number;resolution_speed;coop_success;mean_after_bounce;bounce_back;mean_coop;std_coop;benefit;set_std;cost;synergy;trait_mut;set_mut;dir_exp;baseline;set_mean;total_sets;population;K_M_ratio;b_c_ratio
153;500;0,0000;0,01600000000000000;0,01600000000000000;0,1240909090909091;0,160012783580222;0,2;2;10;0,50;0;0;0;10;12;150;200;0,08;0,02
154;500;0,0000;0,00611111111111111;0,00611111111111111;0,0886666666666667;0,148606223031909;0,2;2;10;0,50;0;0;0;10;12;150;200;0,08;0,02
155;600;0,0000;0,01357142857142857;0,01357142857142857;0,1092857142857143;0,157319580947352;0,2;2;10;0,50;0;0;0;10;12;150;200;0,08;0,02
166;600;0,0000;0,00875000000000000;0,00875000000000000;0,1440909090909091;0,168890766204346;0,2;2;10;0,66;0;0;0;10;12;150;200;0,08;0,02
167;600;0,0000;0,01800000000000000;0,01800000000000000;0,1316666666666667;0,166887732177998;0,2;2;10;0,66;0;0;0;10;12;150;200;0,08;0,02
168;600;0,0000;0,01125000000000000;0,01125000000000000;0,1304545454545455;0,165913449506882;0,2;2;10;0,66;0;0;0;10;12;150;200;0,08;0,02
169;500;0,0000;0,00500000000000000;0,00500000000000000;0,1537500000000000;0,163657962138811;0,2;2;10;0,66;0;0;0;10;12;150;200;0,08;0,02
170;500;0,0000;0,00785714285714286;0,00785714285714286;0,1092307692307692;0,162735037123824;0,2;2;10;0,66;0;0;0;10;12;150;200;0,08;0,02
181;800;0,0000;0,01062500000000000;0,01062500000000000;0,1223529411764706;0,152337184059109;0,2;2;10;0,83;0;0;0;10;12;150;200;0,08;0,02
182;800;0,0000;0,01833333333333333;0,01833333333333333;0,1476666666666667;0,168701624459393;0,2;2;10;0,83;0;0;0;10;12;150;200;0,08;0,02
183;900;0,0000;0,01071428571428571;0,01071428571428571;0,1294117647058824;0,155451784656662;0,2;2;10;0,83;0;0;0;10;12;150;200;0,08;0,02
184;1400;1,0000;0,98999999999999999;0,01000000000000001;0,7404166666666666;0,290520210576860;0,2;2;10;0,83;0;0;0;10;12;150;200;0,08;0,02
185;2100;1,0000;0,98875000000000002;0,01124999999999998;0,5582692307692307;0,337840028142588;0,2;2;10;0,83;0;0;0;10;12;150;200;0,08;0,02
196;1100;1,0000;0,98399999999999999;0,01600000000000001;0,7723529411764706;0,219417678519892;0,2;2;10;1,00;0;0;0;10;12;150;200;0,08;0,02
197;1000;1,0000;1,00000000000000000;0,00000000000000000;0,6912500000000000;0,257294710753677;0,2;2;10;1,00;0;0;0;10;12;150;200;0,08;0,02
198;1500;1,0000;0,98863636363636365;0,01136363636363635;0,6996296296296296;0,329407760889863;0,2;2;10;1,00;0;0;0;10;12;150;200;0,08;0,02
199;1200;1,0000;0,98999999999999999;0,01000000000000001;0,7364285714285714;0,287646236100626;0,2;2;10;1,00;0;0;0;10;12;150;200;0,08;0,02
200;1200;1,0000;0,98857142857142855;0,01142857142857145;0,7680000000000000;0,243815072285706;0,2;2;10;1,00;0;0;0;10;12;150;200;0,08;0,02
211;600;0,0000;0,01250000000000000;0,01250000000000000;0,1600000000000000;0,178605710994918;0,4;2;10;0,00;0;0;0;10;12;150;200;0,08;0,04
212;400;0,0000;0,01000000000000000;0,01000000000000000;0,1130000000000000;0,169332020992290;0,4;2;10;0,00;0;0;0;10;12;150;200;0,08;0,04
213;500;0,0000;0,01200000000000000;0,01200000000000000;0,1277272727272727;0,172327647758037;0,4;2;10;0,00;0;0;0;10;12;150;200;0,08;0,04
