run_number;resolution_speed;coop_success;mean_after_bounce;bounce_back;mean_coop;std_coop;benefit;set_std;cost;synergy;trait_mut;set_mut;dir_exp;baseline;set_mean;total_sets;population;K_M_ratio;b_c_ratio
187;700;0,0000;0,01000000000000000;0,01000000000000000;0,1341666666666667;0,1371600480747903;0,2;2;10;0,83;0;0,25;0;10;12;150;200;0,08;0,02
188;600;0,0000;0,00666666666666667;0,00666666666666667;0,1319230769230769;0,1754106902569232;0,2;2;10;0,83;0;0,25;0;10;12;150;200;0,08;0,02
189;900;0,0000;0,01000000000000000;0,01000000000000000;0,2026923076923077;0,1892046443296185;0,2;2;10;0,83;0;0,25;0;10;12;150;200;0,08;0,02
190;900;0,0000;0,01000000000000000;0,01000000000000000;0,1866666666666667;0,1709376990885772;0,2;2;10;0,83;0;0,25;0;10;12;150;200;0,08;0,02
201;3900;1,0000;0,98499999999999999;0,01500000000000001;0,6114705882352941;0,3200707642344847;0,2;2;10;1,00;0;0,25;0;10;12;150;200;0,08;0,02
202;2200;1,0000;0,98799999999999999;0,01200000000000001;0,7400000000000000;0,2396057960484262;0,2;2;10;1,00;0;0,25;0;10;12;150;200;0,08;0,02
203;NA;0,4675;NA;0,00000000000000000;0,3800980392156863;0,1429877274316871;0,2;2;10;1,00;0;0,25;0;10;12;150;200;0,08;0,02
204;3900;1,0000;0,97136363636363632;0,02863636363636368;0,6899019607843138;0,2110982951046228;0,2;2;10;1,00;0;0,25;0;10;12;150;200;0,08;0,02
205;2900;0,0000;0,01000000000000000;0,01000000000000000;0,2860606060606061;0,1433350400708815;0,2;2;10;1,00;0;0,25;0;10;12;150;200;0,08;0,02
216;500;0,0000;0,01166666666666667;0,01166666666666667;0,1091666666666667;0,1570876034304272;0,4;2;10;0,00;0;0,25;0;10;12;150;200;0,08;0,04
217;600;0,0000;0,00812500000000000;0,00812500000000000;0,0926666666666667;0,1521731469960015;0,4;2;10;0,00;0;0,25;0;10;12;150;200;0,08;0,04
218;500;0,0000;0,01300000000000000;0,01300000000000000;0,1181818181818182;0,1580391205884278;0,4;2;10;0,00;0;0,25;0;10;12;150;200;0,08;0,04
219;500;0,0000;0,01000000000000000;0,01000000000000000;0,1131818181818182;0,1579600064458205;0,4;2;10;0,00;0;0,25;0;10;12;150;200;0,08;0,04
220;500;0,0000;0,01250000000000000;0,01250000000000000;0,1280000000000000;0,1659183199314919;0,4;2;10;0,00;0;0,25;0;10;12;150;200;0,08;0,04
231;400;0,0000;0,01400000000000000;0,01400000000000000;0,0945000000000000;0,1291736557248936;0,4;2;10;0,16;0;0,25;0;10;12;150;200;0,08;0,04
232;500;0,0000;0,01428571428571429;0,01428571428571429;0,1050000000000000;0,1553758883053180;0,4;2;10;0,16;0;0,25;0;10;12;150;200;0,08;0,04
233;600;0,0000;0,00444444444444444;0,00444444444444444;0,0890625000000000;0,1515609750782393;0,4;2;10;0,16;0;0,25;0;10;12;150;200;0,08;0,04
234;400;0,0000;0,01666666666666667;0,01666666666666667;0,1031818181818182;0,1382257705218663;0,4;2;10;0,16;0;0,25;0;10;12;150;200;0,08;0,04
235;500;0,0000;0,01357142857142857;0,01357142857142857;0,0938461538461538;0,1344146855529845;0,4;2;10;0,16;0;0,25;0;10;12;150;200;0,08;0,04
246;400;0,0000;0,01333333333333333;0,01333333333333333;0,1106250000000000;0,1322183664570525;0,4;2;10;0,33;0;0,25;0;10;12;150;200;0,08;0,04
247;600;0,0000;0,01625000000000000;0,01625000000000000;0,1522727272727273;0,1851940014736389;0,4;2;10;0,33;0;0,25;0;10;12;150;200;0,08;0,04
248;500;0,0000;0,01916666666666667;0,01916666666666667;0,1020833333333333;0,1377820798041295;0,4;2;10;0,33;0;0,25;0;10;12;150;200;0,08;0,04
249;500;0,0000;0,01571428571428572;0,01571428571428572;0,0930769230769231;0,1338770963349479;0,4;2;10;0,33;0;0,25;0;10;12;150;200;0,08;0,04
250;500;0,0000;0,00750000000000000;0,00750000000000000;0,1125000000000000;0,1522653020954617;0,4;2;10;0,33;0;0,25;0;10;12;150;200;0,08;0,04
261;600;0,0000;0,00571428571428571;0,00571428571428571;0,1239285714285714;0,1726176139892469;0,4;2;10;0,50;0;0,25;0;10;12;150;200;0,08;0,04
262;600;0,0000;0,00750000000000000;0,00750000000000000;0,1454545454545455;0,1795056342493815;0,4;2;10;0,50;0;0,25;0;10;12;150;200;0,08;0,04
263;600;0,0000;0,00333333333333333;0,00333333333333333;0,1755000000000000;0,2020925255641308;0,4;2;10;0,50;0;0,25;0;10;12;150;200;0,08;0,04
264;500;0,0000;0,01250000000000000;0,01250000000000000;0,0846428571428571;0,1209809947838961;0,4;2;10;0,50;0;0,25;0;10;12;150;200;0,08;0,04
265;400;0,0000;0,01200000000000000;0,01200000000000000;0,1170000000000000;0,1519356588969306;0,4;2;10;0,50;0;0,25;0;10;12;150;200;0,08;0,04
276;700;0,0000;0,01555555555555556;0,01555555555555556;0,1164705882352941;0,1524463502543841;0,4;2;10;0,66;0;0,25;0;10;12;150;200;0,08;0,04
277;700;0,0000;0,00812500000000000;0,00812500000000000;0,1421875000000000;0,1868419006361617;0,4;2;10;0,66;0;0,25;0;10;12;150;200;0,08;0,04
278;500;0,0000;0,00812500000000000;0,00812500000000000;0,1000000000000000;0,1526937608921354;0,4;2;10;0,66;0;0,25;0;10;12;150;200;0,08;0,04
279;600;0,0000;0,01166666666666667;0,01166666666666667;0,1775000000000000;0,1899305428600443;0,4;2;10;0,66;0;0,25;0;10;12;150;200;0,08;0,04
280;700;0,0000;0,01000000000000000;0,01000000000000000;0,1620000000000000;0,1934720356315831;0,4;2;10;0,66;0;0,25;0;10;12;150;200;0,08;0,04
291;1500;0,0000;0,01136363636363636;0,01136363636363636;0,1470370370370370;0,1565754871966975;0,4;2;10;0,83;0;0,25;0;10;12;150;200;0,08;0,04
292;1000;0,0000;0,01166666666666667;0,01166666666666667;0,1892857142857143;0,1631994667088895;0,4;2;10;0,83;0;0,25;0;10;12;150;200;0,08;0,04
293;2800;1,0000;0,98299999999999998;0,01700000000000002;0,8101282051282052;0,1717306917802559;0,4;2;10;0,83;0;0,25;0;10;12;150;200;0,08;0,04
294;900;0,0000;0,01000000000000000;0,01000000000000000;0,1476470588235294;0,1728630025397535;0,4;2;10;0,83;0;0,25;0;10;12;150;200;0,08;0,04
295;1100;0,0000;0,00500000000000000;0,00500000000000000;0,1903125000000000;0,1865249648170453;0,4;2;10;0,83;0;0,25;0;10;12;150;200;0,08;0,04
306;2900;1,0000;0,97547619047619050;0,02452380952380950;0,8595098039215686;0,1430183726028260;0,4;2;10;1,00;0;0,25;0;10;12;150;200;0,08;0,04
307;4400;1,0000;0,98333333333333328;0,01666666666666672;0,6758823529411765;0,2028859430378382;0,4;2;10;1,00;0;0,25;0;10;12;150;200;0,08;0,04
308;4200;1,0000;0,98375000000000001;0,01624999999999999;0,7738297872340426;0,1777614815161691;0,4;2;10;1,00;0;0,25;0;10;12;150;200;0,08;0,04
309;3300;1,0000;0,97875000000000001;0,02124999999999999;0,7586842105263158;0,1526464038515790;0,4;2;10;1,00;0;0,25;0;10;12;150;200;0,08;0,04
310;3500;1,0000;0,98499999999999999;0,01500000000000001;0,7090476190476190;0,1851737420648251;0,4;2;10;1,00;0;0,25;0;10;12;150;200;0,08;0,04
321;400;0,0000;0,01500000000000000;0,01500000000000000;0,1165000000000000;0,1584832623479352;0,8;2;10;0,00;0;0,25;0;10;12;150;200;0,08;0,08
322;500;0,0000;0,00750000000000000;0,00750000000000000;0,1150000000000000;0,1557954499406906;0,8;2;10;0,00;0;0,25;0;10;12;150;200;0,08;0,08
323;600;0,0000;0,00937500000000000;0,00937500000000000;0,1026666666666667;0,1573879041761227;0,8;2;10;0,00;0;0,25;0;10;12;150;200;0,08;0,08
324;600;0,0000;0,01666666666666667;0,01666666666666667;0,1420000000000000;0,1603503109514360;0,8;2;10;0,00;0;0,25;0;10;12;150;200;0,08;0,08
325;600;0,0000;0,00750000000000000;0,00750000000000000;0,1577777777777778;0,1800366475039025;0,8;2;10;0,00;0;0,25;0;10;12;150;200;0,08;0,08
336;500;0,0000;0,01500000000000000;0,01500000000000000;0,1194444444444445;0,1458904649995255;0,8;2;10;0,16;0;0,25;0;10;12;150;200;0,08;0,08
337;500;0,0000;0,00833333333333333;0,00833333333333333;0,1344444444444444;0,1718001099469316;0,8;2;10;0,16;0;0,25;0;10;12;150;200;0,08;0,08
338;500;0,0000;0,01428571428571429;0,01428571428571429;0,1130769230769231;0,1656620362557767;0,8;2;10;0,16;0;0,25;0;10;12;150;200;0,08;0,08
339;400;0,0000;0,01444444444444445;0,01444444444444445;0,0782142857142857;0,1253549904326654;0,8;2;10;0,16;0;0,25;0;10;12;150;200;0,08;0,08
340;500;0,0000;0,01200000000000000;0,01200000000000000;0,1254545454545455;0,1716603411603062;0,8;2;10;0,16;0;0,25;0;10;12;150;200;0,08;0,08
351;600;0,0000;0,01000000000000000;0,01000000000000000;0,1595454545454545;0,1926324809767883;0,8;2;10;0,33;0;0,25;0;10;12;150;200;0,08;0,08
352;500;0,0000;0,00722222222222222;0,00722222222222222;0,0870000000000000;0,1461750418407426;0,8;2;10;0,33;0;0,25;0;10;12;150;200;0,08;0,08
353;600;0,0000;0,01500000000000000;0,01500000000000000;0,1416666666666667;0,1741777218471949;0,8;2;10;0,33;0;0,25;0;10;12;150;200;0,08;0,08
354;600;0,0000;0,01625000000000000;0,01625000000000000;0,1063333333333333;0,1516394533408895;0,8;2;10;0,33;0;0,25;0;10;12;150;200;0,08;0,08
355;600;0,0000;0,01200000000000000;0,01200000000000000;0,0952941176470588;0,1517241595403820;0,8;2;10;0,33;0;0,25;0;10;12;150;200;0,08;0,08
366;700;0,0000;0,01250000000000000;0,01250000000000000;0,1375000000000000;0,1502044061815886;0,8;2;10;0,50;0;0,25;0;10;12;150;200;0,08;0,08
367;700;0,0000;0,00666666666666667;0,00666666666666667;0,1572727272727273;0,1713383149847640;0,8;2;10;0,50;0;0,25;0;10;12;150;200;0,08;0,08
368;700;0,0000;0,00500000000000000;0,00500000000000000;0,1483333333333333;0,1831831340655045;0,8;2;10;0,50;0;0,25;0;10;12;150;200;0,08;0,08
369;800;0,0000;0,00600000000000000;0,00600000000000000;0,1396428571428572;0,1663345133448567;0,8;2;10;0,50;0;0,25;0;10;12;150;200;0,08;0,08
370;700;0,0000;0,00500000000000000;0,00500000000000000;0,1716666666666667;0,1957425643930096;0,8;2;10;0,50;0;0,25;0;10;12;150;200;0,08;0,08
381;700;0,0000;0,00666666666666667;0,00666666666666667;0,1071428571428572;0,1437507763954189;0,8;2;10;0,66;0;0,25;0;10;12;150;200;0,08;0,08
382;2200;0,0000;0,01166666666666667;0,01166666666666667;0,3551923076923077;0,2061479117974799;0,8;2;10;0,66;0;0,25;0;10;12;150;200;0,08;0,08
383;1000;0,0000;0,00666666666666667;0,00666666666666667;0,1802941176470588;0,1822641505843519;0,8;2;10;0,66;0;0,25;0;10;12;150;200;0,08;0,08
384;700;0,0000;0,01000000000000000;0,01000000000000000;0,1257692307692308;0,1438727179640358;0,8;2;10;0,66;0;0,25;0;10;12;150;200;0,08;0,08
385;800;0,0000;0,01250000000000000;0,01250000000000000;0,1530769230769231;0,1723554764328951;0,8;2;10;0,66;0;0,25;0;10;12;150;200;0,08;0,08
396;NA;0,2735;NA;0,00000000000000000;0,3158823529411764;0,0839863434276844;0,8;2;10;0,83;0;0,25;0;10;12;150;200;0,08;0,08
397;NA;0,8080;NA;0,00000000000000000;0,6555882352941177;0,1985186315155923;0,8;2;10;0,83;0;0,25;0;10;12;150;200;0,08;0,08
398;2800;1,0000;0,98083333333333333;0,01916666666666667;0,7096341463414634;0,2671268197034473;0,8;2;10;0,83;0;0,25;0;10;12;150;200;0,08;0,08
399;2700;1,0000;0,98409090909090913;0,01590909090909087;0,7914000000000000;0,2366174040901627;0,8;2;10;0,83;0;0,25;0;10;12;150;200;0,08;0,08
400;5000;1,0000;NA;0,00000000000000000;0,5530392156862745;0,2588418019396646;0,8;2;10;0,83;0;0,25;0;10;12;150;200;0,08;0,08
411;1500;1,0000;0,97249999999999992;0,02750000000000008;0,8341666666666666;0,1851098617565802;0,8;2;10;1,00;0;0,25;0;10;12;150;200;0,08;0,08
412;1500;1,0000;0,99249999999999994;0,00750000000000006;0,7854545454545454;0,1928415898811218;0,8;2;10;1,00;0;0,25;0;10;12;150;200;0,08;0,08
413;2300;1,0000;0,98449999999999993;0,01550000000000007;0,7823529411764706;0,1992152608175450;0,8;2;10;1,00;0;0,25;0;10;12;150;200;0,08;0,08
414;2400;1,0000;0,96153846153846145;0,03846153846153855;0,8824509803921569;0,1512824264381676;0,8;2;10;1,00;0;0,25;0;10;12;150;200;0,08;0,08
415;2000;0,0000;0,67983333333333340;0,67983333333333340;0,5005882352941177;0,3417040343028211;0,8;2;10;1,00;0;0,25;0;10;12;150;200;0,08;0,08
426;500;0,0000;0,00666666666666667;0,00666666666666667;0,0975000000000000;0,1504009792037756;1,2;2;10;0,00;0;0,25;0;10;12;150;200;0,08;0,12
427;600;0,0000;0,00772727272727273;0,00772727272727273;0,0863888888888889;0,1527955723445695;1,2;2;10;0,00;0;0,25;0;10;12;150;200;0,08;0,12
428;500;0,0000;0,01125000000000000;0,01125000000000000;0,1245000000000000;0,1612529069505415;1,2;2;10;0,00;0;0,25;0;10;12;150;200;0,08;0,12
429;600;0,0000;0,00888888888888889;0,00888888888888889;0,0828125000000000;0,1357567524410235;1,2;2;10;0,00;0;0,25;0;10;12;150;200;0,08;0,12
430;600;0,0000;0,00750000000000000;0,00750000000000000;0,1450000000000000;0,1596676235183576;1,2;2;10;0,00;0;0,25;0;10;12;150;200;0,08;0,12
441;600;0,0000;0,00750000000000000;0,00750000000000000;0,1043333333333333;0,1635746516629843;1,2;2;10;0,16;0;0,25;0;10;12;150;200;0,08;0,12
442;500;0,0000;0,01000000000000000;0,01000000000000000;0,0920000000000000;0,1456365338780074;1,2;2;10;0,16;0;0,25;0;10;12;150;200;0,08;0,12
443;500;0,0000;0,01400000000000000;0,01400000000000000;0,1118181818181818;0,1492526838497842;1,2;2;10;0,16;0;0,25;0;10;12;150;200;0,08;0,12
444;500;0,0000;0,01125000000000000;0,01125000000000000;0,1420000000000000;0,1727586627511210;1,2;2;10;0,16;0;0,25;0;10;12;150;200;0,08;0,12
445;600;0,0000;0,00833333333333333;0,00833333333333333;0,0942307692307692;0,1299975344933856;1,2;2;10;0,16;0;0,25;0;10;12;150;200;0,08;0,12
456;700;0,0000;0,00900000000000000;0,00900000000000000;0,1066666666666667;0,1576574842909184;1,2;2;10;0,33;0;0,25;0;10;12;150;200;0,08;0,12
457;700;0,0000;0,02000000000000000;0,02000000000000000;0,1269230769230769;0,1414881982937455;1,2;2;10;0,33;0;0,25;0;10;12;150;200;0,08;0,12
458;700;0,0000;0,00750000000000000;0,00750000000000000;0,1805000000000000;0,1690077250042468;1,2;2;10;0,33;0;0,25;0;10;12;150;200;0,08;0,12
459;600;0,0000;0,01000000000000000;0,01000000000000000;0,1039285714285714;0,1471939925016351;1,2;2;10;0,33;0;0,25;0;10;12;150;200;0,08;0,12
460;700;0,0000;0,01100000000000000;0,01100000000000000;0,1350000000000000;0,1683250823060346;1,2;2;10;0,33;0;0,25;0;10;12;150;200;0,08;0,12
471;900;0,0000;0,00833333333333333;0,00833333333333333;0,1506250000000000;0,1814283605173127;1,2;2;10;0,50;0;0,25;0;10;12;150;200;0,08;0,12
472;900;0,0000;0,01125000000000000;0,01125000000000000;0,1627777777777778;0,1915357609231715;1,2;2;10;0,50;0;0,25;0;10;12;150;200;0,08;0,12
473;800;0,0000;0,01500000000000000;0,01500000000000000;0,1657142857142857;0,1767642622127120;1,2;2;10;0,50;0;0,25;0;10;12;150;200;0,08;0,12
474;700;0,0000;0,02375000000000000;0,02375000000000000;0,1400000000000000;0,1506048411632846;1,2;2;10;0,50;0;0,25;0;10;12;150;200;0,08;0,12
475;700;0,0000;0,00888888888888889;0,00888888888888889;0,0970588235294118;0,1341880539523896;1,2;2;10;0,50;0;0,25;0;10;12;150;200;0,08;0,12
486;NA;0,7580;NA;0,00000000000000000;0,5264705882352941;0,1408271781924464;1,2;2;10;0,66;0;0,25;0;10;12;150;200;0,08;0,12
487;2800;0,0000;0,01571428571428572;0,01571428571428572;0,2533333333333334;0,1655078763770992;1,2;2;10;0,66;0;0,25;0;10;12;150;200;0,08;0,12
488;NA;0,6120;NA;0,00000000000000000;0,5657843137254902;0,1481160779558371;1,2;2;10;0,66;0;0,25;0;10;12;150;200;0,08;0,12
489;2000;0,0000;0,00900000000000000;0,00900000000000000;0,2438461538461539;0,1909780494837441;1,2;2;10;0,66;0;0,25;0;10;12;150;200;0,08;0,12
490;1700;0,0000;0,01136363636363636;0,01136363636363636;0,1444827586206897;0,1432925630334305;1,2;2;10;0,66;0;0,25;0;10;12;150;200;0,08;0,12
501;1400;1,0000;0,91444444444444450;0,08555555555555550;0,8330392156862745;0,1653755678187457;1,2;2;10;0,83;0;0,25;0;10;12;150;200;0,08;0,12
502;NA;0,8485;NA;0,00000000000000000;0,7209803921568627;0,1545930774900452;1,2;2;10;0,83;0;0,25;0;10;12;150;200;0,08;0,12
503;3800;1,0000;0,95458333333333334;0,04541666666666666;0,7012745098039216;0,2129057141958733;1,2;2;10;0,83;0;0,25;0;10;12;150;200;0,08;0,12
504;2500;1,0000;0,96239999999999992;0,03760000000000008;0,8654901960784314;0,1500041829482124;1,2;2;10;0,83;0;0,25;0;10;12;150;200;0,08;0,12
505;NA;0,6725;NA;0,00000000000000000;0,7052941176470588;0,1582605818411707;1,2;2;10;0,83;0;0,25;0;10;12;150;200;0,08;0,12
